100	0.01	0.03	0.03	0	0	0.01
200	0.02	0.06	0.06	0	0	0.02
300	0.02	0.08	0.08	0	0	0.02
400	0.01	0.08	0.08	0	0	0.01
500	0.02	0.1	0.1	0	0	0.02
600	0.02	0.09	0.09	0	0	0.02
700	0.01	0.07	0.07	0	0	0.01
800	0.02	0.06	0.06	0	0	0.02
900	0.03	0.06	0.06	0	0	0.03
1000	0.03	0.05	0.05	0	0	0.03
1100	0.02	0.05	0.05	0	0	0.02
1200	0.02	0.05	0.05	0	0	0.02
1300	0.01	0.06	0.06	0	0	0.01
1400	0	0.04	0.04	0	0	0
1500	0.01	0.04	0.04	0	0	0.01
1600	0.01	0.04	0.04	0	0	0.01
1700	0	0.04	0.04	0	0	0
1800	0	0.02	0.02	0	0	0
1900	0.01	0.02	0.02	0	0	0.01
2000	0.01	0.01	0.01	0	0	0.01
2100	0.01	0.03	0.03	0	0	0.01
2200	0.01	0.04	0.04	0	0	0.01
2300	0.01	0.04	0.04	0	0	0.01
2400	0.02	0.05	0.05	0	0	0.02
2500	0.02	0.07	0.07	0	0	0.02
2600	0.02	0.06	0.06	0	0	0.02
2700	0.02	0.04	0.04	0	0	0.02
2800	0.01	0.02	0.02	0	0	0.01
2900	0.01	0	0	0	0	0.01
3000	0.01	0.03	0.03	0	0	0.01
3100	0.01	0.04	0.04	0	0	0.01
3200	0.02	0.05	0.05	0	0	0.02
3300	0.01	0.03	0.03	0	0	0.01
3400	0.02	0.03	0.03	0	0	0.02
3500	0.03	0.02	0.02	0	0	0.03
3600	0.03	0.01	0.01	0	0	0.03
3700	0.03	0.01	0.01	0	0	0.03
3800	0.01	0.02	0.02	0	0	0.01
3900	0	0.04	0.04	0	0	0
4000	0	0.05	0.05	0	0	0
4100	0	0.05	0.05	0	0	0
4200	0	0.03	0.03	0	0	0
4300	0	0.03	0.03	0	0	0
4400	0	0.05	0.05	0	0	0
4500	0.02	0.05	0.05	0	0	0.02
4600	0.02	0.04	0.04	0	0	0.02
4700	0.03	0.03	0.03	0	0	0.03
4800	0.02	0.03	0.03	0	0	0.02
